"","date","depth","mean_t"
"3887",2020-03-31,9,3.3675
"3888",2020-03-31,9.5,3.298
"3889",2020-03-31,10,3.2285
"3890",2020-03-31,10.5,3.2585
"3891",2020-03-31,11,3.2885
"3892",2020-03-31,11.5,3.326565
"3893",2020-03-31,12,3.36463
"3894",2020-03-31,12.5,3.30119
"3895",2020-03-31,13,3.23775
"3896",2020-03-31,13.5,3.26719
"3897",2020-03-31,14,3.29663
"3898",2020-03-31,14.5,3.33288
"3899",2020-03-31,15,3.36913
"3900",2020-03-31,15.5,3.391095
"3901",2020-03-31,16,3.41306
"3902",2020-03-31,16.5,3.43503
"3903",2020-03-31,17,3.457
"3904",2020-03-31,17.5,3.495625
"3905",2020-03-31,18,3.53425
"3906",2020-03-31,18.5,3.578625
"3907",2020-03-31,19,3.623
"3908",2020-03-31,19.5,3.64625
"3909",2020-03-31,20,3.6695
"3910",2020-03-31,20.5,3.69275
"3911",2020-03-31,21,3.716
"3912",2020-03-31,21.5,3.769
"3913",2020-03-31,22,3.822
"3914",2020-04-01,1,3.67975
"3915",2020-04-01,1.5,3.534875
"3916",2020-04-01,2,3.39
"3917",2020-04-01,2.5,3.39619
"3918",2020-04-01,3,3.40238
"3919",2020-04-01,3.5,3.438315
"3920",2020-04-01,4,3.47425
"3921",2020-04-01,4.5,3.43903
"3922",2020-04-01,5,3.40381
"3923",2020-04-01,5.5,3.368595
"3924",2020-04-01,6,3.33338
"3925",2020-04-01,6.5,3.336315
"3926",2020-04-01,7,3.33925
"3927",2020-04-01,7.5,3.34219
"3928",2020-04-01,8,3.34513
"3929",2020-04-01,8.5,3.38388
"3930",2020-04-01,9,3.42263
"3931",2020-04-01,9.5,3.357065
"3932",2020-04-01,10,3.2915
"3933",2020-04-01,10.5,3.317375
"3934",2020-04-01,11,3.34325
"3935",2020-04-01,11.5,3.36575
"3936",2020-04-01,12,3.38825
"3937",2020-04-01,12.5,3.33625
"3938",2020-04-01,13,3.28425
"3939",2020-04-01,13.5,3.30619
"3940",2020-04-01,14,3.32813
"3941",2020-04-01,14.5,3.352565
"3942",2020-04-01,15,3.377
"3943",2020-04-01,15.5,3.397
"3944",2020-04-01,16,3.417
"3945",2020-04-01,16.5,3.437
"3946",2020-04-01,17,3.457
"3947",2020-04-01,17.5,3.499565
"3948",2020-04-01,18,3.54213
"3949",2020-04-01,18.5,3.582565
"3950",2020-04-01,19,3.623
"3951",2020-04-01,19.5,3.64822
"3952",2020-04-01,20,3.67344
"3953",2020-04-01,20.5,3.69866
"3954",2020-04-01,21,3.72388
"3955",2020-04-01,21.5,3.780815
"3956",2020-04-01,22,3.83775
"3957",2020-04-02,1,3.38938
"3958",2020-04-02,1.5,3.385815
"3959",2020-04-02,2,3.38225
"3960",2020-04-02,2.5,3.36475
"3961",2020-04-02,3,3.34725
"3962",2020-04-02,3.5,3.418625
"3963",2020-04-02,4,3.49
"3964",2020-04-02,4.5,3.45675
"3965",2020-04-02,5,3.4235
"3966",2020-04-02,5.5,3.39025
"3967",2020-04-02,6,3.357
"3968",2020-04-02,6.5,3.356
"3969",2020-04-02,7,3.355
"3970",2020-04-02,7.5,3.354
"3971",2020-04-02,8,3.353
"3972",2020-04-02,8.5,3.39175
"3973",2020-04-02,9,3.4305
"3974",2020-04-02,9.5,3.37675
"3975",2020-04-02,10,3.323
"3976",2020-04-02,10.5,3.3525
"3977",2020-04-02,11,3.382
"3978",2020-04-02,11.5,3.393
"3979",2020-04-02,12,3.404
"3980",2020-04-02,12.5,3.348
"3981",2020-04-02,13,3.292
"3982",2020-04-02,13.5,3.314
"3983",2020-04-02,14,3.336
"3984",2020-04-02,14.5,3.384065
"3985",2020-04-02,15,3.43213
"3986",2020-04-02,15.5,3.438345
"3987",2020-04-02,16,3.44456
"3988",2020-04-02,16.5,3.45078
"3989",2020-04-02,17,3.457
"3990",2020-04-02,17.5,3.499565
"3991",2020-04-02,18,3.54213
"3992",2020-04-02,18.5,3.590315
"3993",2020-04-02,19,3.6385
"3994",2020-04-02,19.5,3.671655
"3995",2020-04-02,20,3.70481
"3996",2020-04-02,20.5,3.73797
"3997",2020-04-02,21,3.77113
"3998",2020-04-02,21.5,3.800505
"3999",2020-04-02,22,3.82988
"4000",2020-04-03,1,3.37363
"4001",2020-04-03,1.5,3.393505
"4002",2020-04-03,2,3.41338
"4003",2020-04-03,2.5,3.384315
"4004",2020-04-03,3,3.35525
"4005",2020-04-03,3.5,3.426565
"4006",2020-04-03,4,3.49788
"4007",2020-04-03,4.5,3.46463
"4008",2020-04-03,5,3.43138
"4009",2020-04-03,5.5,3.39813
"4010",2020-04-03,6,3.36488
"4011",2020-04-03,6.5,3.371755
"4012",2020-04-03,7,3.37863
"4013",2020-04-03,7.5,3.385505
"4014",2020-04-03,8,3.39238
"4015",2020-04-03,8.5,3.431065
"4016",2020-04-03,9,3.46975
"4017",2020-04-03,9.5,3.400315
"4018",2020-04-03,10,3.33088
"4019",2020-04-03,10.5,3.36038
"4020",2020-04-03,11,3.38988
"4021",2020-04-03,11.5,3.40088
"4022",2020-04-03,12,3.41188
"4023",2020-04-03,12.5,3.35194
"4024",2020-04-03,13,3.292
"4025",2020-04-03,13.5,3.314
"4026",2020-04-03,14,3.336
"4027",2020-04-03,14.5,3.37619
"4028",2020-04-03,15,3.41638
"4029",2020-04-03,15.5,3.43441
"4030",2020-04-03,16,3.45244
"4031",2020-04-03,16.5,3.47047
"4032",2020-04-03,17,3.4885
"4033",2020-04-03,17.5,3.49169
"4034",2020-04-03,18,3.49488
"4035",2020-04-03,18.5,3.58994
"4036",2020-04-03,19,3.685
"4037",2020-04-03,19.5,3.72425
"4038",2020-04-03,20,3.7635
"4039",2020-04-03,20.5,3.80275
"4040",2020-04-03,21,3.842
"4041",2020-04-03,21.5,3.859565
"4042",2020-04-03,22,3.87713
"4043",2020-04-04,1,3.53075
"4044",2020-04-04,1.5,3.50344
"4045",2020-04-04,2,3.47613
"4046",2020-04-04,2.5,3.458815
"4047",2020-04-04,3,3.4415
"4048",2020-04-04,3.5,3.505125
"4049",2020-04-04,4,3.56875
"4050",2020-04-04,4.5,3.529595
"4051",2020-04-04,5,3.49044
"4052",2020-04-04,5.5,3.451285
"4053",2020-04-04,6,3.41213
"4054",2020-04-04,6.5,3.42294
"4055",2020-04-04,7,3.43375
"4056",2020-04-04,7.5,3.444565
"4057",2020-04-04,8,3.45538
"4058",2020-04-04,8.5,3.478065
"4059",2020-04-04,9,3.50075
"4060",2020-04-04,9.5,3.447315
"4061",2020-04-04,10,3.39388
"4062",2020-04-04,10.5,3.41944
"4063",2020-04-04,11,3.445
"4064",2020-04-04,11.5,3.45594
"4065",2020-04-04,12,3.46688
"4066",2020-04-04,12.5,3.37944
"4067",2020-04-04,13,3.292
"4068",2020-04-04,13.5,3.314
"4069",2020-04-04,14,3.336
"4070",2020-04-04,14.5,3.388
"4071",2020-04-04,15,3.44
"4072",2020-04-04,15.5,3.44425
"4073",2020-04-04,16,3.4485
"4074",2020-04-04,16.5,3.45275
"4075",2020-04-04,17,3.457
"4076",2020-04-04,17.5,3.479875
"4077",2020-04-04,18,3.50275
"4078",2020-04-04,18.5,3.593875
"4079",2020-04-04,19,3.685
"4080",2020-04-04,19.5,3.72425
"4081",2020-04-04,20,3.7635
"4082",2020-04-04,20.5,3.80275
"4083",2020-04-04,21,3.842
"4084",2020-04-04,21.5,3.8635
"4085",2020-04-04,22,3.885
"4086",2020-04-05,1,3.75063
"4087",2020-04-05,1.5,3.64488
"4088",2020-04-05,2,3.53913
"4089",2020-04-05,2.5,3.52563
"4090",2020-04-05,3,3.51213
"4091",2020-04-05,3.5,3.560065
"4092",2020-04-05,4,3.608
"4093",2020-04-05,4.5,3.574565
"4094",2020-04-05,5,3.54113
"4095",2020-04-05,5.5,3.50769
"4096",2020-04-05,6,3.47425
"4097",2020-04-05,6.5,3.479375
"4098",2020-04-05,7,3.4845
"4099",2020-04-05,7.5,3.489625
"4100",2020-04-05,8,3.49475
"4101",2020-04-05,8.5,3.513315
"4102",2020-04-05,9,3.53188
"4103",2020-04-05,9.5,3.482565
"4104",2020-04-05,10,3.43325
"4105",2020-04-05,10.5,3.43519
"4106",2020-04-05,11,3.43713
"4107",2020-04-05,11.5,3.45588
"4108",2020-04-05,12,3.47463
"4109",2020-04-05,12.5,3.430565
"4110",2020-04-05,13,3.3865
"4111",2020-04-05,13.5,3.42425
"4112",2020-04-05,14,3.462
"4113",2020-04-05,14.5,3.521875
"4114",2020-04-05,15,3.58175
"4115",2020-04-05,15.5,3.55647
"4116",2020-04-05,16,3.53119
"4117",2020-04-05,16.5,3.50591
"4118",2020-04-05,17,3.48063
"4119",2020-04-05,17.5,3.515315
"4120",2020-04-05,18,3.55
"4121",2020-04-05,18.5,3.625375
"4122",2020-04-05,19,3.70075
"4123",2020-04-05,19.5,3.736065
"4124",2020-04-05,20,3.77138
"4125",2020-04-05,20.5,3.80669
"4126",2020-04-05,21,3.842
"4127",2020-04-05,21.5,3.843815
"4128",2020-04-05,22,3.84563
"4129",2020-04-06,1,3.78188
"4130",2020-04-06,1.5,3.676255
"4131",2020-04-06,2,3.57063
"4132",2020-04-06,2.5,3.568755
"4133",2020-04-06,3,3.56688
"4134",2020-04-06,3.5,3.611065
"4135",2020-04-06,4,3.65525
"4136",2020-04-06,4.5,3.619815
"4137",2020-04-06,5,3.58438
"4138",2020-04-06,5.5,3.54894
"4139",2020-04-06,6,3.5135
"4140",2020-04-06,6.5,3.51669
"4141",2020-04-06,7,3.51988
"4142",2020-04-06,7.5,3.523065
"4143",2020-04-06,8,3.52625
"4144",2020-04-06,8.5,3.513565
"4145",2020-04-06,9,3.50088
"4146",2020-04-06,9.5,3.423755
"4147",2020-04-06,10,3.34663
"4148",2020-04-06,10.5,3.364315
"4149",2020-04-06,11,3.382
"4150",2020-04-06,11.5,3.40869
"4151",2020-04-06,12,3.43538
"4152",2020-04-06,12.5,3.39519
"4153",2020-04-06,13,3.355
"4154",2020-04-06,13.5,3.39275
"4155",2020-04-06,14,3.4305
"4156",2020-04-06,14.5,3.50219
"4157",2020-04-06,15,3.57388
"4158",2020-04-06,15.5,3.554505
"4159",2020-04-06,16,3.53513
"4160",2020-04-06,16.5,3.515755
"4161",2020-04-06,17,3.49638
"4162",2020-04-06,17.5,3.52319
"4163",2020-04-06,18,3.55
"4164",2020-04-06,18.5,3.62144
"4165",2020-04-06,19,3.69288
"4166",2020-04-06,19.5,3.73016
"4167",2020-04-06,20,3.76744
"4168",2020-04-06,20.5,3.80472
"4169",2020-04-06,21,3.842
"4170",2020-04-06,21.5,3.843815
"4171",2020-04-06,22,3.84563
"4172",2020-04-07,1,4.09563
"4173",2020-04-07,1.5,3.868565
"4174",2020-04-07,2,3.6415
"4175",2020-04-07,2.5,3.64725
"4176",2020-04-07,3,3.653
"4177",2020-04-07,3.5,3.693315
"4178",2020-04-07,4,3.73363
"4179",2020-04-07,4.5,3.69238
"4180",2020-04-07,5,3.65113
"4181",2020-04-07,5.5,3.60988
"4182",2020-04-07,6,3.56863
"4183",2020-04-07,6.5,3.573785
"4184",2020-04-07,7,3.57894
"4185",2020-04-07,7.5,3.584095
"4186",2020-04-07,8,3.58925
"4187",2020-04-07,8.5,3.61569
"4188",2020-04-07,9,3.64213
"4189",2020-04-07,9.5,3.581005
"4190",2020-04-07,10,3.51988
"4191",2020-04-07,10.5,3.54519
"4192",2020-04-07,11,3.5705
"4193",2020-04-07,11.5,3.593125
"4194",2020-04-07,12,3.61575
"4195",2020-04-07,12.5,3.52469
"4196",2020-04-07,13,3.43363
"4197",2020-04-07,13.5,3.42813
"4198",2020-04-07,14,3.42263
"4199",2020-04-07,14.5,3.478565
"4200",2020-04-07,15,3.5345
"4201",2020-04-07,15.5,3.530875
"4202",2020-04-07,16,3.52725
"4203",2020-04-07,16.5,3.523625
"4204",2020-04-07,17,3.52
"4205",2020-04-07,17.5,3.535
"4206",2020-04-07,18,3.55
"4207",2020-04-07,18.5,3.5865
"4208",2020-04-07,19,3.623
"4209",2020-04-07,19.5,3.67775
"4210",2020-04-07,20,3.7325
"4211",2020-04-07,20.5,3.78725
"4212",2020-04-07,21,3.842
"4213",2020-04-07,21.5,3.8635
"4214",2020-04-07,22,3.885
"4215",2020-04-08,1,4.15075
"4216",2020-04-08,1.5,3.939375
"4217",2020-04-08,2,3.728
"4218",2020-04-08,2.5,3.729625
"4219",2020-04-08,3,3.73125
"4220",2020-04-08,3.5,3.77169
"4221",2020-04-08,4,3.81213
"4222",2020-04-08,4.5,3.77291
"4223",2020-04-08,5,3.73369
"4224",2020-04-08,5.5,3.69447
"4225",2020-04-08,6,3.65525
"4226",2020-04-08,6.5,3.662375
"4227",2020-04-08,7,3.6695
"4228",2020-04-08,7.5,3.676625
"4229",2020-04-08,8,3.68375
"4230",2020-04-08,8.5,3.714125
"4231",2020-04-08,9,3.7445
"4232",2020-04-08,9.5,3.667625
"4233",2020-04-08,10,3.59075
"4234",2020-04-08,10.5,3.604125
"4235",2020-04-08,11,3.6175
"4236",2020-04-08,11.5,3.620565
"4237",2020-04-08,12,3.62363
"4238",2020-04-08,12.5,3.540505
"4239",2020-04-08,13,3.45738
"4240",2020-04-08,13.5,3.483315
"4241",2020-04-08,14,3.50925
"4242",2020-04-08,14.5,3.557315
"4243",2020-04-08,15,3.60538
"4244",2020-04-08,15.5,3.584035
"4245",2020-04-08,16,3.56269
"4246",2020-04-08,16.5,3.541345
"4247",2020-04-08,17,3.52
"4248",2020-04-08,17.5,3.535
"4249",2020-04-08,18,3.55
"4250",2020-04-08,18.5,3.5865
"4251",2020-04-08,19,3.623
"4252",2020-04-08,19.5,3.67775
"4253",2020-04-08,20,3.7325
"4254",2020-04-08,20.5,3.78725
"4255",2020-04-08,21,3.842
"4256",2020-04-08,21.5,3.86744
"4257",2020-04-08,22,3.89288
"4258",2020-04-09,1,3.85263
"4259",2020-04-09,1.5,3.794315
"4260",2020-04-09,2,3.736
"4261",2020-04-09,2.5,3.71419
"4262",2020-04-09,3,3.69238
"4263",2020-04-09,3.5,3.756065
"4264",2020-04-09,4,3.81975
"4265",2020-04-09,4.5,3.7865
"4266",2020-04-09,5,3.75325
"4267",2020-04-09,5.5,3.72
"4268",2020-04-09,6,3.68675
"4269",2020-04-09,6.5,3.693875
"4270",2020-04-09,7,3.701
"4271",2020-04-09,7.5,3.708125
"4272",2020-04-09,8,3.71525
"4273",2020-04-09,8.5,3.73775
"4274",2020-04-09,9,3.76025
"4275",2020-04-09,9.5,3.699125
"4276",2020-04-09,10,3.638
"4277",2020-04-09,10.5,3.67094
"4278",2020-04-09,11,3.70388
"4279",2020-04-09,11.5,3.695065
"4280",2020-04-09,12,3.68625
"4281",2020-04-09,12.5,3.5835
"4282",2020-04-09,13,3.48075
"4283",2020-04-09,13.5,3.50675
"4284",2020-04-09,14,3.53275
"4285",2020-04-09,14.5,3.569065
"4286",2020-04-09,15,3.60538
"4287",2020-04-09,15.5,3.599785
"4288",2020-04-09,16,3.59419
"4289",2020-04-09,16.5,3.588595
"4290",2020-04-09,17,3.583
"4291",2020-04-09,17.5,3.5665
"4292",2020-04-09,18,3.55
"4293",2020-04-09,18.5,3.5865
"4294",2020-04-09,19,3.623
"4295",2020-04-09,19.5,3.67969
"4296",2020-04-09,20,3.73638
"4297",2020-04-09,20.5,3.793065
"4298",2020-04-09,21,3.84975
"4299",2020-04-09,21.5,3.891
"4300",2020-04-09,22,3.93225
"4301",2020-04-10,1,4.20575
"4302",2020-04-10,1.5,4.014
"4303",2020-04-10,2,3.82225
"4304",2020-04-10,2.5,3.823815
"4305",2020-04-10,3,3.82538
"4306",2020-04-10,3.5,3.869815
"4307",2020-04-10,4,3.91425
"4308",2020-04-10,4.5,3.875095
"4309",2020-04-10,5,3.83594
"4310",2020-04-10,5.5,3.796785
"4311",2020-04-10,6,3.75763
"4312",2020-04-10,6.5,3.76272
"4313",2020-04-10,7,3.76781
"4314",2020-04-10,7.5,3.772905
"4315",2020-04-10,8,3.778
"4316",2020-04-10,8.5,3.80444
"4317",2020-04-10,9,3.83088
"4318",2020-04-10,9.5,3.78119
"4319",2020-04-10,10,3.7315
"4320",2020-04-10,10.5,3.757065
"4321",2020-04-10,11,3.78263
"4322",2020-04-10,11.5,3.80494
"4323",2020-04-10,12,3.82725
"4324",2020-04-10,12.5,3.716565
"4325",2020-04-10,13,3.60588
"4326",2020-04-10,13.5,3.541815
"4327",2020-04-10,14,3.47775
"4328",2020-04-10,14.5,3.53369
"4329",2020-04-10,15,3.58963
"4330",2020-04-10,15.5,3.57419
"4331",2020-04-10,16,3.55875
"4332",2020-04-10,16.5,3.543315
"4333",2020-04-10,17,3.52788
"4334",2020-04-10,17.5,3.53894
"4335",2020-04-10,18,3.55
"4336",2020-04-10,18.5,3.590375
"4337",2020-04-10,19,3.63075
"4338",2020-04-10,19.5,3.699065
"4339",2020-04-10,20,3.76738
"4340",2020-04-10,20.5,3.83569
"4341",2020-04-10,21,3.904
"4342",2020-04-10,21.5,3.926
"4343",2020-04-10,22,3.948
"4344",2020-04-11,1,4.55888
"4345",2020-04-11,1.5,4.292565
"4346",2020-04-11,2,4.02625
"4347",2020-04-11,2.5,4.02769
"4348",2020-04-11,3,4.02913
"4349",2020-04-11,3.5,4.06588
"4350",2020-04-11,4,4.10263
"4351",2020-04-11,4.5,4.057505
"4352",2020-04-11,5,4.01238
"4353",2020-04-11,5.5,3.967255
"4354",2020-04-11,6,3.92213
"4355",2020-04-11,6.5,3.91941
"4356",2020-04-11,7,3.91669
"4357",2020-04-11,7.5,3.91397
"4358",2020-04-11,8,3.91125
"4359",2020-04-11,8.5,3.925875
"4360",2020-04-11,9,3.9405
"4361",2020-04-11,9.5,3.875375
"4362",2020-04-11,10,3.81025
"4363",2020-04-11,10.5,3.83944
"4364",2020-04-11,11,3.86863
"4365",2020-04-11,11.5,3.89519
"4366",2020-04-11,12,3.92175
"4367",2020-04-11,12.5,3.807125
"4368",2020-04-11,13,3.6925
"4369",2020-04-11,13.5,3.62444
"4370",2020-04-11,14,3.55638
"4371",2020-04-11,14.5,3.584815
"4372",2020-04-11,15,3.61325
"4373",2020-04-11,15.5,3.59978
"4374",2020-04-11,16,3.58631
"4375",2020-04-11,16.5,3.572845
"4376",2020-04-11,17,3.55938
"4377",2020-04-11,17.5,3.55469
"4378",2020-04-11,18,3.55
"4379",2020-04-11,18.5,3.566815
"4380",2020-04-11,19,3.58363
"4381",2020-04-11,19.5,3.64222
"4382",2020-04-11,20,3.70081
"4383",2020-04-11,20.5,3.759405
"4384",2020-04-11,21,3.818
"4385",2020-04-11,21.5,3.879065
"4386",2020-04-11,22,3.94013
"4387",2020-04-12,1,4.5825
"4388",2020-04-12,1.5,4.331875
"4389",2020-04-12,2,4.08125
"4390",2020-04-12,2.5,4.05519
"4391",2020-04-12,3,4.02913
"4392",2020-04-12,3.5,4.062005
"4393",2020-04-12,4,4.09488
"4394",2020-04-12,4.5,4.055595
"4395",2020-04-12,5,4.01631
"4396",2020-04-12,5.5,3.97703
"4397",2020-04-12,6,3.93775
"4398",2020-04-12,6.5,3.93503
"4399",2020-04-12,7,3.93231
"4400",2020-04-12,7.5,3.929595
"4401",2020-04-12,8,3.92688
"4402",2020-04-12,8.5,3.94544
"4403",2020-04-12,9,3.964
"4404",2020-04-12,9.5,3.918625
"4405",2020-04-12,10,3.87325
"4406",2020-04-12,10.5,3.894375
"4407",2020-04-12,11,3.9155
"4408",2020-04-12,11.5,3.942125
"4409",2020-04-12,12,3.96875
"4410",2020-04-12,12.5,3.82275
"4411",2020-04-12,13,3.67675
"4412",2020-04-12,13.5,3.68325
"4413",2020-04-12,14,3.68975
"4414",2020-04-12,14.5,3.738065
"4415",2020-04-12,15,3.78638
"4416",2020-04-12,15.5,3.731595
"4417",2020-04-12,16,3.67681
"4418",2020-04-12,16.5,3.62203
"4419",2020-04-12,17,3.56725
"4420",2020-04-12,17.5,3.558625
"4421",2020-04-12,18,3.55
"4422",2020-04-12,18.5,3.598125
"4423",2020-04-12,19,3.64625
"4424",2020-04-12,19.5,3.673565
"4425",2020-04-12,20,3.70088
"4426",2020-04-12,20.5,3.72819
"4427",2020-04-12,21,3.7555
"4428",2020-04-12,21.5,3.828125
"4429",2020-04-12,22,3.90075
"4430",2020-04-13,1,4.36288
"4431",2020-04-13,1.5,4.26538
"4432",2020-04-13,2,4.16788
"4433",2020-04-13,2.5,4.122005
"4434",2020-04-13,3,4.07613
"4435",2020-04-13,3.5,4.13644
"4436",2020-04-13,4,4.19675
"4437",2020-04-13,4.5,4.153655
"4438",2020-04-13,5,4.11056
"4439",2020-04-13,5.5,4.06747
"4440",2020-04-13,6,4.02438
"4441",2020-04-13,6.5,4.009845
"4442",2020-04-13,7,3.99531
"4443",2020-04-13,7.5,3.98078
"4444",2020-04-13,8,3.96625
"4445",2020-04-13,8.5,3.973
"4446",2020-04-13,9,3.97975
"4447",2020-04-13,9.5,3.9265
"4448",2020-04-13,10,3.87325
"4449",2020-04-13,10.5,3.863125
"4450",2020-04-13,11,3.853
"4451",2020-04-13,11.5,3.848065
"4452",2020-04-13,12,3.84313
"4453",2020-04-13,12.5,3.77169
"4454",2020-04-13,13,3.70025
"4455",2020-04-13,13.5,3.742065
"4456",2020-04-13,14,3.78388
"4457",2020-04-13,14.5,3.812755
"4458",2020-04-13,15,3.84163
"4459",2020-04-13,15.5,3.79066
"4460",2020-04-13,16,3.73969
"4461",2020-04-13,16.5,3.68872
"4462",2020-04-13,17,3.63775
"4463",2020-04-13,17.5,3.601625
"4464",2020-04-13,18,3.5655
"4465",2020-04-13,18.5,3.598125
"4466",2020-04-13,19,3.63075
"4467",2020-04-13,19.5,3.683565
"4468",2020-04-13,20,3.73638
"4469",2020-04-13,20.5,3.78919
"4470",2020-04-13,21,3.842
"4471",2020-04-13,21.5,3.91075
"4472",2020-04-13,22,3.9795
"4473",2020-04-14,1,4.4805
"4474",2020-04-14,1.5,4.35169
"4475",2020-04-14,2,4.22288
"4476",2020-04-14,2.5,4.17294
"4477",2020-04-14,3,4.123
"4478",2020-04-14,3.5,4.17169
"4479",2020-04-14,4,4.22038
"4480",2020-04-14,4.5,4.179255
"4481",2020-04-14,5,4.13813
"4482",2020-04-14,5.5,4.097005
"4483",2020-04-14,6,4.05588
"4484",2020-04-14,6.5,4.05119
"4485",2020-04-14,7,4.0465
"4486",2020-04-14,7.5,4.041815
"4487",2020-04-14,8,4.03713
"4488",2020-04-14,8.5,4.03994
"4489",2020-04-14,9,4.04275
"4490",2020-04-14,9.5,3.97769
"4491",2020-04-14,10,3.91263
"4492",2020-04-14,10.5,3.92194
"4493",2020-04-14,11,3.93125
"4494",2020-04-14,11.5,3.902875
"4495",2020-04-14,12,3.8745
"4496",2020-04-14,12.5,3.787375
"4497",2020-04-14,13,3.70025
"4498",2020-04-14,13.5,3.706625
"4499",2020-04-14,14,3.713
"4500",2020-04-14,14.5,3.72219
"4501",2020-04-14,15,3.73138
"4502",2020-04-14,15.5,3.706035
"4503",2020-04-14,16,3.68069
"4504",2020-04-14,16.5,3.655345
"4505",2020-04-14,17,3.63
"4506",2020-04-14,17.5,3.617125
"4507",2020-04-14,18,3.60425
"4508",2020-04-14,18.5,3.613625
"4509",2020-04-14,19,3.623
"4510",2020-04-14,19.5,3.673815
"4511",2020-04-14,20,3.72463
"4512",2020-04-14,20.5,3.77544
"4513",2020-04-14,21,3.82625
"4514",2020-04-14,21.5,3.824125
"4515",2020-04-14,22,3.822
"4516",2020-04-15,1,4.47263
"4517",2020-04-15,1.5,4.339815
"4518",2020-04-15,2,4.207
"4519",2020-04-15,2.5,4.172875
"4520",2020-04-15,3,4.13875
"4521",2020-04-15,3.5,4.18744
"4522",2020-04-15,4,4.23613
"4523",2020-04-15,4.5,4.191065
"4524",2020-04-15,5,4.146
"4525",2020-04-15,5.5,4.10094
"4526",2020-04-15,6,4.05588
"4527",2020-04-15,6.5,4.047255
"4528",2020-04-15,7,4.03863
"4529",2020-04-15,7.5,4.030005
"4530",2020-04-15,8,4.02138
"4531",2020-04-15,8.5,4.032065
"4532",2020-04-15,9,4.04275
"4533",2020-04-15,9.5,3.981625
"4534",2020-04-15,10,3.9205
"4535",2020-04-15,10.5,3.93769
"4536",2020-04-15,11,3.95488
"4537",2020-04-15,11.5,3.942255
"4538",2020-04-15,12,3.92963
"4539",2020-04-15,12.5,3.82288
"4540",2020-04-15,13,3.71613
"4541",2020-04-15,13.5,3.69113
"4542",2020-04-15,14,3.66613
"4543",2020-04-15,14.5,3.694815
"4544",2020-04-15,15,3.7235
"4545",2020-04-15,15.5,3.70603
"4546",2020-04-15,16,3.68856
"4547",2020-04-15,16.5,3.671095
"4548",2020-04-15,17,3.65363
"4549",2020-04-15,17.5,3.632815
"4550",2020-04-15,18,3.612
"4551",2020-04-15,18.5,3.636875
"4552",2020-04-15,19,3.66175
"4553",2020-04-15,19.5,3.700905
"4554",2020-04-15,20,3.74006
"4555",2020-04-15,20.5,3.77922
"4556",2020-04-15,21,3.81838
"4557",2020-04-15,21.5,3.87138
"4558",2020-04-15,22,3.92438
"4559",2020-04-16,1,4.98275
"4560",2020-04-16,1.5,4.638125
"4561",2020-04-16,2,4.2935
"4562",2020-04-16,2.5,4.2475
"4563",2020-04-16,3,4.2015
"4564",2020-04-16,3.5,4.22669
"4565",2020-04-16,4,4.25188
"4566",2020-04-16,4.5,4.210755
"4567",2020-04-16,5,4.16963
"4568",2020-04-16,5.5,4.128505
"4569",2020-04-16,6,4.08738
"4570",2020-04-16,6.5,4.078755
"4571",2020-04-16,7,4.07013
"4572",2020-04-16,7.5,4.061505
"4573",2020-04-16,8,4.05288
"4574",2020-04-16,8.5,4.067505
"4575",2020-04-16,9,4.08213
"4576",2020-04-16,9.5,4.036755
"4577",2020-04-16,10,3.99138
"4578",2020-04-16,10.5,4.012315
"4579",2020-04-16,11,4.03325
"4580",2020-04-16,11.5,4.03225
"4581",2020-04-16,12,4.03125
"4582",2020-04-16,12.5,3.94019
"4583",2020-04-16,13,3.84913
"4584",2020-04-16,13.5,3.828315
"4585",2020-04-16,14,3.8075
"4586",2020-04-16,14.5,3.81669
"4587",2020-04-16,15,3.82588
"4588",2020-04-16,15.5,3.78091
"4589",2020-04-16,16,3.73594
"4590",2020-04-16,16.5,3.69097
"4591",2020-04-16,17,3.646
"4592",2020-04-16,17.5,3.629
"4593",2020-04-16,18,3.612
"4594",2020-04-16,18.5,3.6485
"4595",2020-04-16,19,3.685
"4596",2020-04-16,19.5,3.704565
"4597",2020-04-16,20,3.72413
"4598",2020-04-16,20.5,3.74369
"4599",2020-04-16,21,3.76325
"4600",2020-04-16,21.5,3.843815
"4601",2020-04-16,22,3.92438
"4602",2020-04-17,1,5.28888
"4603",2020-04-17,1.5,4.916755
"4604",2020-04-17,2,4.54463
"4605",2020-04-17,2.5,4.471005
"4606",2020-04-17,3,4.39738
"4607",2020-04-17,3.5,4.399255
"4608",2020-04-17,4,4.40113
"4609",2020-04-17,4.5,4.336315
"4610",2020-04-17,5,4.2715
"4611",2020-04-17,5.5,4.20669
"4612",2020-04-17,6,4.14188
"4613",2020-04-17,6.5,4.125535
"4614",2020-04-17,7,4.10919
"4615",2020-04-17,7.5,4.092845
"4616",2020-04-17,8,4.0765
"4617",2020-04-17,8.5,4.08325
"4618",2020-04-17,9,4.09
"4619",2020-04-17,9.5,4.03675
"4620",2020-04-17,10,3.9835
"4621",2020-04-17,10.5,3.99669
"4622",2020-04-17,11,4.00988
"4623",2020-04-17,11.5,4.001065
"4624",2020-04-17,12,3.99225
"4625",2020-04-17,12.5,3.885565
"4626",2020-04-17,13,3.77888
"4627",2020-04-17,13.5,3.79319
"4628",2020-04-17,14,3.8075
