"","date","depth","mean_do"
"9513",2020-08-09,5.5,8.27817187475
"9514",2020-08-09,6,8.280677083
"9515",2020-08-09,6.5,9.51215494725
"9516",2020-08-09,7,10.7436328115
"9517",2020-08-09,7.5,11.97511067575
"9518",2020-08-09,8,13.20658854
"9519",2020-08-09,8.5,13.00440755
"9520",2020-08-09,9,12.80222656
"9521",2020-08-09,9.5,12.60004557
"9522",2020-08-09,10,12.39786458
"9523",2020-08-09,10.5,11.750725258
"9524",2020-08-09,11,11.103585936
"9525",2020-08-09,11.5,10.456446614
"9526",2020-08-09,12,9.809307292
"9527",2020-08-09,12.5,8.681824219
"9528",2020-08-09,13,7.554341146
"9529",2020-08-09,13.5,6.426858073
"9530",2020-08-09,14,5.299375
"9531",2020-08-09,14.5,4.420610677
"9532",2020-08-09,15,3.541846354
"9533",2020-08-09,15.5,2.663082031
"9534",2020-08-09,16,1.784317708
"9535",2020-08-09,16.5,1.3903554685
"9536",2020-08-09,17,0.996393229
"9537",2020-08-09,17.5,0.6024309895
"9538",2020-08-09,18,0.20846875
"9539",2020-08-09,18.5,0.17393359375
"9540",2020-08-09,19,0.1393984375
"9541",2020-08-09,19.5,0.10486328125
"9542",2020-08-09,20,0.070328125
"9543",2020-08-09,20.5,0.06864453125
"9544",2020-08-09,21,0.0669609375
"9545",2020-08-09,21.5,0.06527734375
"9546",2020-08-09,22,0.06359375
"9547",2020-08-10,1,7.72
"9548",2020-08-10,1.5,7.57928571428571
"9549",2020-08-10,2,7.43857142857143
"9550",2020-08-10,2.5,7.65463686621429
"9551",2020-08-10,3,7.87070230385714
"9552",2020-08-10,3.5,8.0867677415
"9553",2020-08-10,4,8.283369792
"9554",2020-08-10,4.5,8.2867851565
"9555",2020-08-10,5,8.290200521
"9556",2020-08-10,5.5,8.2936158855
"9557",2020-08-10,6,8.29703125
"9558",2020-08-10,6.5,9.4910924475
"9559",2020-08-10,7,10.685153645
"9560",2020-08-10,7.5,11.8792148425
"9561",2020-08-10,8,13.07327604
"9562",2020-08-10,8.5,12.8989023425
"9563",2020-08-10,9,12.724528645
"9564",2020-08-10,9.5,12.5501549475
"9565",2020-08-10,10,12.37578125
"9566",2020-08-10,10.5,11.68082421875
"9567",2020-08-10,11,10.9858671875
"9568",2020-08-10,11.5,10.29091015625
"9569",2020-08-10,12,9.595953125
"9570",2020-08-10,12.5,8.484373698
"9571",2020-08-10,13,7.372794271
"9572",2020-08-10,13.5,6.261214844
"9573",2020-08-10,14,5.149635417
"9574",2020-08-10,14.5,4.25007942725
"9575",2020-08-10,15,3.3505234375
"9576",2020-08-10,15.5,2.45096744775
"9577",2020-08-10,16,1.551411458
"9578",2020-08-10,16.5,1.21329817675
"9579",2020-08-10,17,0.8751848955
"9580",2020-08-10,17.5,0.53707161425
"9581",2020-08-10,18,0.198958333
"9582",2020-08-10,18.5,0.16642317675
"9583",2020-08-10,19,0.1338880205
"9584",2020-08-10,19.5,0.10135286425
"9585",2020-08-10,20,0.068817708
"9586",2020-08-10,20.5,0.06750911425
"9587",2020-08-10,21,0.0662005205
"9588",2020-08-10,21.5,0.06489192675
"9589",2020-08-10,22,0.063583333
"9590",2020-08-11,1,7.7725
"9591",2020-08-11,1.5,7.63410714285714
"9592",2020-08-11,2,7.49571428571429
"9593",2020-08-11,2.5,7.69978476814286
"9594",2020-08-11,3,7.90385525057143
"9595",2020-08-11,3.5,8.107925733
"9596",2020-08-11,4,8.318088542
"9597",2020-08-11,4.5,8.31796744825
"9598",2020-08-11,5,8.3178463545
"9599",2020-08-11,5.5,8.31772526075
"9600",2020-08-11,6,8.317604167
"9601",2020-08-11,6.5,9.54821875025
"9602",2020-08-11,7,10.7788333335
"9603",2020-08-11,7.5,12.00944791675
"9604",2020-08-11,8,13.2400625
"9605",2020-08-11,8.5,13.009565105
"9606",2020-08-11,9,12.77906771
"9607",2020-08-11,9.5,12.548570315
"9608",2020-08-11,10,12.31807292
"9609",2020-08-11,10.5,11.6537200545
"9610",2020-08-11,11,10.989367189
"9611",2020-08-11,11.5,10.3250143235
"9612",2020-08-11,12,9.660661458
"9613",2020-08-11,12.5,8.56489713525
"9614",2020-08-11,13,7.4691328125
"9615",2020-08-11,13.5,6.37336848975
"9616",2020-08-11,14,5.277604167
"9617",2020-08-11,14.5,4.3408619795
"9618",2020-08-11,15,3.404119792
"9619",2020-08-11,15.5,2.4673776045
"9620",2020-08-11,16,1.530635417
"9621",2020-08-11,16.5,1.200559896
"9622",2020-08-11,17,0.870484375
"9623",2020-08-11,17.5,0.540408854
"9624",2020-08-11,18,0.210333333
"9625",2020-08-11,18.5,0.17523437475
"9626",2020-08-11,19,0.1401354165
"9627",2020-08-11,19.5,0.10503645825
"9628",2020-08-11,20,0.0699375
"9629",2020-08-11,20.5,0.06833072925
"9630",2020-08-11,21,0.0667239585
"9631",2020-08-11,21.5,0.06511718775
"9632",2020-08-11,22,0.063510417
"9633",2020-08-12,1,7.825
"9634",2020-08-12,1.5,7.68892857142857
"9635",2020-08-12,2,7.55285714285714
"9636",2020-08-12,2.5,7.74493267007143
"9637",2020-08-12,3,7.93700819728571
"9638",2020-08-12,3.5,8.1290837245
"9639",2020-08-12,4,8.249739583
"9640",2020-08-12,4.5,8.2626041665
"9641",2020-08-12,5,8.27546875
"9642",2020-08-12,5.5,8.2883333335
"9643",2020-08-12,6,8.301197917
"9644",2020-08-12,6.5,9.49689583275
"9645",2020-08-12,7,10.6925937485
"9646",2020-08-12,7.5,11.88829166425
"9647",2020-08-12,8,13.08398958
"9648",2020-08-12,8.5,12.8549843725
"9649",2020-08-12,9,12.625979165
"9650",2020-08-12,9.5,12.3969739575
"9651",2020-08-12,10,12.16796875
"9652",2020-08-12,10.5,11.45773828125
"9653",2020-08-12,11,10.7475078125
"9654",2020-08-12,11.5,10.03727734375
"9655",2020-08-12,12,9.327046875
"9656",2020-08-12,12.5,8.288826823
"9657",2020-08-12,13,7.250606771
"9658",2020-08-12,13.5,6.212386719
"9659",2020-08-12,14,5.174166667
"9660",2020-08-12,14.5,4.240791667
"9661",2020-08-12,15,3.307416667
"9662",2020-08-12,15.5,2.374041667
"9663",2020-08-12,16,1.440666667
"9664",2020-08-12,16.5,1.1221588545
"9665",2020-08-12,17,0.803651042
"9666",2020-08-12,17.5,0.4851432295
"9667",2020-08-12,18,0.166635417
"9668",2020-08-12,18.5,0.14219531275
"9669",2020-08-12,19,0.1177552085
"9670",2020-08-12,19.5,0.09331510425
"9671",2020-08-12,20,0.068875
"9672",2020-08-12,20.5,0.0675625
"9673",2020-08-12,21,0.06625
"9674",2020-08-12,21.5,0.0649375
"9675",2020-08-12,22,0.063625
"9676",2020-08-13,1,7.8775
"9677",2020-08-13,1.5,7.74375
"9678",2020-08-13,2,7.61
"9679",2020-08-13,2.5,7.790080572
"9680",2020-08-13,3,7.970161144
"9681",2020-08-13,3.5,8.150241716
"9682",2020-08-13,4,8.266151042
"9683",2020-08-13,4.5,8.27435286475
"9684",2020-08-13,5,8.2825546875
"9685",2020-08-13,5.5,8.29075651025
"9686",2020-08-13,6,8.298958333
"9687",2020-08-13,6.5,9.46295963475
"9688",2020-08-13,7,10.6269609365
"9689",2020-08-13,7.5,11.79096223825
"9690",2020-08-13,8,12.95496354
"9691",2020-08-13,8.5,12.6705455725
"9692",2020-08-13,9,12.386127605
"9693",2020-08-13,9.5,12.1017096375
"9694",2020-08-13,10,11.81729167
"9695",2020-08-13,10.5,11.14787890875
"9696",2020-08-13,11,10.4784661475
"9697",2020-08-13,11.5,9.80905338625
"9698",2020-08-13,12,9.139640625
"9699",2020-08-13,12.5,8.11000390625
"9700",2020-08-13,13,7.0803671875
"9701",2020-08-13,13.5,6.05073046875
"9702",2020-08-13,14,5.02109375
"9703",2020-08-13,14.5,4.1124440105
"9704",2020-08-13,15,3.203794271
"9705",2020-08-13,15.5,2.2951445315
"9706",2020-08-13,16,1.386494792
"9707",2020-08-13,16.5,1.07771875025
"9708",2020-08-13,17,0.7689427085
"9709",2020-08-13,17.5,0.46016666675
"9710",2020-08-13,18,0.151390625
"9711",2020-08-13,18.5,0.13072916675
"9712",2020-08-13,19,0.1100677085
"9713",2020-08-13,19.5,0.08940625025
"9714",2020-08-13,20,0.068744792
"9715",2020-08-13,20.5,0.06746744825
"9716",2020-08-13,21,0.0661901045
"9717",2020-08-13,21.5,0.06491276075
"9718",2020-08-13,22,0.063635417
"9719",2020-08-14,1,7.93
"9720",2020-08-14,1.5,7.79857142857143
"9721",2020-08-14,2,7.66714285714286
"9722",2020-08-14,2.5,7.83522847392857
"9723",2020-08-14,3,8.00331409071429
"9724",2020-08-14,3.5,8.1713997075
"9725",2020-08-14,4,8.282135417
"9726",2020-08-14,4.5,8.283932292
"9727",2020-08-14,5,8.285729167
"9728",2020-08-14,5.5,8.287526042
"9729",2020-08-14,6,8.289322917
"9730",2020-08-14,6.5,9.43098437525
"9731",2020-08-14,7,10.5726458335
"9732",2020-08-14,7.5,11.71430729175
"9733",2020-08-14,8,12.85596875
"9734",2020-08-14,8.5,12.590934895
"9735",2020-08-14,9,12.32590104
"9736",2020-08-14,9.5,12.060867185
"9737",2020-08-14,10,11.79583333
"9738",2020-08-14,10.5,11.0837174455
"9739",2020-08-14,11,10.371601561
"9740",2020-08-14,11.5,9.6594856765
"9741",2020-08-14,12,8.947369792
"9742",2020-08-14,12.5,7.91176432325
"9743",2020-08-14,13,6.8761588545
"9744",2020-08-14,13.5,5.84055338575
"9745",2020-08-14,14,4.804947917
"9746",2020-08-14,14.5,3.9349739585
"9747",2020-08-14,15,3.065
"9748",2020-08-14,15.5,2.1950260415
"9749",2020-08-14,16,1.325052083
"9750",2020-08-14,16.5,1.03450781225
"9751",2020-08-14,17,0.7439635415
"9752",2020-08-14,17.5,0.45341927075
"9753",2020-08-14,18,0.162875
"9754",2020-08-14,18.5,0.13985546875
"9755",2020-08-14,19,0.1168359375
"9756",2020-08-14,19.5,0.09381640625
"9757",2020-08-14,20,0.070796875
"9758",2020-08-14,20.5,0.06898177075
"9759",2020-08-14,21,0.0671666665
"9760",2020-08-14,21.5,0.06535156225
"9761",2020-08-14,22,0.063536458
"9762",2020-08-15,1,7.9825
"9763",2020-08-15,1.5,7.85339285714286
"9764",2020-08-15,2,7.72428571428571
"9765",2020-08-15,2.5,7.88037637585714
"9766",2020-08-15,3,8.03646703742857
"9767",2020-08-15,3.5,8.192557699
"9768",2020-08-15,4,8.353114583
"9769",2020-08-15,4.5,8.3477135415
"9770",2020-08-15,5,8.3423125
"9771",2020-08-15,5.5,8.3369114585
"9772",2020-08-15,6,8.331510417
"9773",2020-08-15,6.5,9.30943880275
"9774",2020-08-15,7,10.2873671885
"9775",2020-08-15,7.5,11.26529557425
"9776",2020-08-15,8,12.24322396
"9777",2020-08-15,8.5,12.1334596375
"9778",2020-08-15,9,12.023695315
"9779",2020-08-15,9.5,11.9139309925
"9780",2020-08-15,10,11.80416667
"9781",2020-08-15,10.5,11.123365888
"9782",2020-08-15,11,10.442565106
"9783",2020-08-15,11.5,9.761764324
"9784",2020-08-15,12,9.080963542
"9785",2020-08-15,12.5,8.02186848975
"9786",2020-08-15,13,6.9627734375
"9787",2020-08-15,13.5,5.90367838525
"9788",2020-08-15,14,4.844583333
"9789",2020-08-15,14.5,3.9731523435
"9790",2020-08-15,15,3.101721354
"9791",2020-08-15,15.5,2.2302903645
"9792",2020-08-15,16,1.358859375
"9793",2020-08-15,16.5,1.0509752605
"9794",2020-08-15,17,0.743091146
"9795",2020-08-15,17.5,0.4352070315
"9796",2020-08-15,18,0.127322917
"9797",2020-08-15,18.5,0.1126458335
"9798",2020-08-15,19,0.09796875
"9799",2020-08-15,19.5,0.0832916665
"9800",2020-08-15,20,0.068614583
"9801",2020-08-15,20.5,0.06736067675
"9802",2020-08-15,21,0.0661067705
"9803",2020-08-15,21.5,0.06485286425
"9804",2020-08-15,22,0.063598958
"9805",2020-08-16,1,8.035
"9806",2020-08-16,1.5,7.90821428571429
"9807",2020-08-16,2,7.78142857142857
"9808",2020-08-16,2.5,7.92552427778571
"9809",2020-08-16,3,8.06961998414286
"9810",2020-08-16,3.5,8.2137156905
"9811",2020-08-16,4,8.355036458
"9812",2020-08-16,4.5,8.36040494775
"9813",2020-08-16,5,8.3657734375
"9814",2020-08-16,5.5,8.37114192725
"9815",2020-08-16,6,8.376510417
"9816",2020-08-16,6.5,9.26442838525
"9817",2020-08-16,7,10.1523463535
"9818",2020-08-16,7.5,11.04026432175
"9819",2020-08-16,8,11.92818229
"9820",2020-08-16,8.5,11.8392486975
"9821",2020-08-16,9,11.750315105
"9822",2020-08-16,9.5,11.6613815125
"9823",2020-08-16,10,11.57244792
"9824",2020-08-16,10.5,10.96514844
"9825",2020-08-16,11,10.35784896
"9826",2020-08-16,11.5,9.75054948
"9827",2020-08-16,12,9.14325
"9828",2020-08-16,12.5,8.05259375
"9829",2020-08-16,13,6.9619375
"9830",2020-08-16,13.5,5.87128125
"9831",2020-08-16,14,4.780625
"9832",2020-08-16,14.5,3.868563802
"9833",2020-08-16,15,2.956502604
"9834",2020-08-16,15.5,2.044441406
"9835",2020-08-16,16,1.132380208
"9836",2020-08-16,16.5,0.877223958
"9837",2020-08-16,17,0.622067708
"9838",2020-08-16,17.5,0.366911458
"9839",2020-08-16,18,0.111755208
"9840",2020-08-16,18.5,0.10099869775
"9841",2020-08-16,19,0.0902421875
"9842",2020-08-16,19.5,0.07948567725
"9843",2020-08-16,20,0.068729167
"9844",2020-08-16,20.5,0.0674583335
"9845",2020-08-16,21,0.0661875
"9846",2020-08-16,21.5,0.0649166665
"9847",2020-08-16,22,0.063645833
"9848",2020-08-17,1,8.0875
"9849",2020-08-17,1.5,7.96303571428571
"9850",2020-08-17,2,7.83857142857143
"9851",2020-08-17,2.5,7.97067217971429
"9852",2020-08-17,3,8.10277293085714
"9853",2020-08-17,3.5,8.234873682
"9854",2020-08-17,4,8.369442708
"9855",2020-08-17,4.5,8.3794648435
"9856",2020-08-17,5,8.389486979
"9857",2020-08-17,5.5,8.3995091145
"9858",2020-08-17,6,8.40953125
"9859",2020-08-17,6.5,9.1285104175
"9860",2020-08-17,7,9.847489585
"9861",2020-08-17,7.5,10.5664687525
"9862",2020-08-17,8,11.28544792
"9863",2020-08-17,8.5,11.291208335
"9864",2020-08-17,9,11.29696875
"9865",2020-08-17,9.5,11.302729165
"9866",2020-08-17,10,11.30848958
"9867",2020-08-17,10.5,10.72320572675
"9868",2020-08-17,11,10.1379218735
"9869",2020-08-17,11.5,9.55263802025
"9870",2020-08-17,12,8.967354167
"9871",2020-08-17,12.5,7.875541667
"9872",2020-08-17,13,6.783729167
"9873",2020-08-17,13.5,5.691916667
"9874",2020-08-17,14,4.600104167
"9875",2020-08-17,14.5,3.71531119825
"9876",2020-08-17,15,2.8305182295
"9877",2020-08-17,15.5,1.94572526075
"9878",2020-08-17,16,1.060932292
"9879",2020-08-17,16.5,0.81633723975
"9880",2020-08-17,17,0.5717421875
"9881",2020-08-17,17.5,0.32714713525
"9882",2020-08-17,18,0.082552083
"9883",2020-08-17,18.5,0.0790755205
"9884",2020-08-17,19,0.075598958
"9885",2020-08-17,19.5,0.0721223955
"9886",2020-08-17,20,0.068645833
"9887",2020-08-17,20.5,0.06739192675
"9888",2020-08-17,21,0.0661380205
"9889",2020-08-17,21.5,0.06488411425
"9890",2020-08-17,22,0.063630208
"9891",2020-08-18,1,8.14
"9892",2020-08-18,1.5,8.01785714285714
"9893",2020-08-18,2,7.89571428571429
"9894",2020-08-18,2.5,8.01582008164286
"9895",2020-08-18,3,8.13592587757143
"9896",2020-08-18,3.5,8.2560316735
"9897",2020-08-18,4,8.357984375
"9898",2020-08-18,4.5,8.373266927
"9899",2020-08-18,5,8.388549479
"9900",2020-08-18,5.5,8.403832031
"9901",2020-08-18,6,8.419114583
"9902",2020-08-18,6.5,9.02486979225
"9903",2020-08-18,7,9.6306250015
"9904",2020-08-18,7.5,10.23638021075
"9905",2020-08-18,8,10.84213542
"9906",2020-08-18,8.5,10.93166667
"9907",2020-08-18,9,11.02119792
"9908",2020-08-18,9.5,11.11072917
"9909",2020-08-18,10,11.20026042
"9910",2020-08-18,10.5,10.588819013
"9911",2020-08-18,11,9.977377606
"9912",2020-08-18,11.5,9.365936199
"9913",2020-08-18,12,8.754494792
"9914",2020-08-18,12.5,7.66593619825
"9915",2020-08-18,13,6.5773776045
"9916",2020-08-18,13.5,5.48881901075
"9917",2020-08-18,14,4.400260417
"9918",2020-08-18,14.5,3.5530039065
"9919",2020-08-18,15,2.705747396
"9920",2020-08-18,15.5,1.8584908855
"9921",2020-08-18,16,1.011234375
"9922",2020-08-18,16.5,0.77904296875
"9923",2020-08-18,17,0.5468515625
"9924",2020-08-18,17.5,0.31466015625
"9925",2020-08-18,18,0.08246875
"9926",2020-08-18,18.5,0.07900520825
"9927",2020-08-18,19,0.0755416665
"9928",2020-08-18,19.5,0.07207812475
"9929",2020-08-18,20,0.068614583
"9930",2020-08-18,20.5,0.067377604
"9931",2020-08-18,21,0.066140625
"9932",2020-08-18,21.5,0.064903646
"9933",2020-08-18,22,0.063666667
"9934",2020-08-19,1,8.1925
"9935",2020-08-19,1.5,8.07267857142857
"9936",2020-08-19,2,7.95285714285714
"9937",2020-08-19,2.5,8.06096798357143
"9938",2020-08-19,3,8.16907882428572
"9939",2020-08-19,3.5,8.277189665
"9940",2020-08-19,4,8.426875
"9941",2020-08-19,4.5,8.4249609375
"9942",2020-08-19,5,8.423046875
"9943",2020-08-19,5.5,8.4211328125
"9944",2020-08-19,6,8.41921875
"9945",2020-08-19,6.5,8.76000390625
"9946",2020-08-19,7,9.1007890625
"9947",2020-08-19,7.5,9.44157421875
"9948",2020-08-19,8,9.782359375
"9949",2020-08-19,8.5,10.10877473875
"9950",2020-08-19,9,10.4351901025
"9951",2020-08-19,9.5,10.76160546625
"9952",2020-08-19,10,11.08802083
"9953",2020-08-19,10.5,10.57434635175
"9954",2020-08-19,11,10.0606718735
"9955",2020-08-19,11.5,9.54699739525
"9956",2020-08-19,12,9.033322917
"9957",2020-08-19,12.5,7.84421093775
"9958",2020-08-19,13,6.6550989585
"9959",2020-08-19,13.5,5.46598697925
"9960",2020-08-19,14,4.276875
"9961",2020-08-19,14.5,3.46139453125
"9962",2020-08-19,15,2.6459140625
"9963",2020-08-19,15.5,1.83043359375
"9964",2020-08-19,16,1.014953125
"9965",2020-08-19,16.5,0.78904947925
"9966",2020-08-19,17,0.5631458335
"9967",2020-08-19,17.5,0.33724218775
"9968",2020-08-19,18,0.111338542
"9969",2020-08-19,18.5,0.10088411475
"9970",2020-08-19,19,0.0904296875
"9971",2020-08-19,19.5,0.07997526025
"9972",2020-08-19,20,0.069520833
"9973",2020-08-19,20.5,0.0680585935
"9974",2020-08-19,21,0.066596354
"9975",2020-08-19,21.5,0.0651341145
"9976",2020-08-19,22,0.063671875
"9977",2020-08-20,1,8.245
"9978",2020-08-20,1.5,8.1275
"9979",2020-08-20,2,8.01
"9980",2020-08-20,2.5,8.1061158855
"9981",2020-08-20,3,8.202231771
"9982",2020-08-20,3.5,8.2983476565
"9983",2020-08-20,4,8.394463542
"9984",2020-08-20,4.5,8.39101692725
"9985",2020-08-20,5,8.3875703125
"9986",2020-08-20,5.5,8.38412369775
"9987",2020-08-20,6,8.380677083
"9988",2020-08-20,6.5,8.92426953225
"9989",2020-08-20,7,9.4678619815
"9990",2020-08-20,7.5,10.01145443075
"9991",2020-08-20,8,10.55504688
"9992",2020-08-20,8.5,10.660738285
"9993",2020-08-20,9,10.76642969
"9994",2020-08-20,9.5,10.872121095
"9995",2020-08-20,10,10.9778125
"9996",2020-08-20,10.5,10.495389323
"9997",2020-08-20,11,10.012966146
"9998",2020-08-20,11.5,9.530542969
"9999",2020-08-20,12,9.048119792
"10000",2020-08-20,12.5,7.89485286475
"10001",2020-08-20,13,6.7415859375
"10002",2020-08-20,13.5,5.58831901025
"10003",2020-08-20,14,4.435052083
"10004",2020-08-20,14.5,3.56795182275
"10005",2020-08-20,15,2.7008515625
"10006",2020-08-20,15.5,1.83375130225
"10007",2020-08-20,16,0.966651042
"10008",2020-08-20,16.5,0.7569401045
"10009",2020-08-20,17,0.547229167
"10010",2020-08-20,17.5,0.3375182295
"10011",2020-08-20,18,0.127807292
"10012",2020-08-20,18.5,0.11329036475
"10013",2020-08-20,19,0.0987734375
"10014",2020-08-20,19.5,0.08425651025
"10015",2020-08-20,20,0.069739583
"10016",2020-08-20,20.5,0.06820963525
"10017",2020-08-20,21,0.0666796875
"10018",2020-08-20,21.5,0.06514973975
"10019",2020-08-20,22,0.063619792
"10020",2020-08-21,1,8.26642857142857
"10021",2020-08-21,1.5,8.15178571428571
"10022",2020-08-21,2,8.03714285714286
"10023",2020-08-21,2.5,8.12810546882143
"10024",2020-08-21,3,8.2190680805
"10025",2020-08-21,3.5,8.31003069217857
"10026",2020-08-21,4,8.362921875
"10027",2020-08-21,4.5,8.36644921875
"10028",2020-08-21,5,8.3699765625
"10029",2020-08-21,5.5,8.37350390625
"10030",2020-08-21,6,8.37703125
"10031",2020-08-21,6.5,8.80685547
"10032",2020-08-21,7,9.23667969
"10033",2020-08-21,7.5,9.66650391
"10034",2020-08-21,8,10.09632813
"10035",2020-08-21,8.5,10.13274089
"10036",2020-08-21,9,10.16915365
"10037",2020-08-21,9.5,10.20556641
"10038",2020-08-21,10,10.24197917
"10039",2020-08-21,10.5,9.6342356795
"10040",2020-08-21,11,9.026492189
"10041",2020-08-21,11.5,8.4187486985
"10042",2020-08-21,12,7.811005208
"10043",2020-08-21,12.5,6.85447786425
"10044",2020-08-21,13,5.8979505205
"10045",2020-08-21,13.5,4.94142317675
"10046",2020-08-21,14,3.984895833
"10047",2020-08-21,14.5,3.149645833
"10048",2020-08-21,15,2.314395833
"10049",2020-08-21,15.5,1.479145833
"10050",2020-08-21,16,0.643895833
"10051",2020-08-21,16.5,0.503675781
"10052",2020-08-21,17,0.363455729
"10053",2020-08-21,17.5,0.223235677
"10054",2020-08-21,18,0.083015625
"10055",2020-08-21,18.5,0.07940104175
"10056",2020-08-21,19,0.0757864585
"10057",2020-08-21,19.5,0.07217187525
"10058",2020-08-21,20,0.068557292
"10059",2020-08-21,20.5,0.0673463545
"10060",2020-08-21,21,0.066135417
"10061",2020-08-21,21.5,0.0649244795
"10062",2020-08-21,22,0.063713542
"10063",2020-08-22,1,8.28785714285714
"10064",2020-08-22,1.5,8.17607142857143
"10065",2020-08-22,2,8.06428571428571
"10066",2020-08-22,2.5,8.15009505214286
"10067",2020-08-22,3,8.23590439
"10068",2020-08-22,3.5,8.32171372785714
"10069",2020-08-22,4,8.470760417
"10070",2020-08-22,4.5,8.44826562525
"10071",2020-08-22,5,8.4257708335
"10072",2020-08-22,5.5,8.40327604175
"10073",2020-08-22,6,8.38078125
"10074",2020-08-22,6.5,8.7276809895
"10075",2020-08-22,7,9.074580729
"10076",2020-08-22,7.5,9.4214804685
"10077",2020-08-22,8,9.768380208
"10078",2020-08-22,8.5,9.9060768235
"10079",2020-08-22,9,10.043773439
"10080",2020-08-22,9.5,10.1814700545
"10081",2020-08-22,10,10.31916667
"10082",2020-08-22,10.5,9.82753646075
"10083",2020-08-22,11,9.3359062515
"10084",2020-08-22,11.5,8.84427604225
"10085",2020-08-22,12,8.352645833
"10086",2020-08-22,12.5,7.2556822915
"10087",2020-08-22,13,6.15871875
"10088",2020-08-22,13.5,5.0617552085
"10089",2020-08-22,14,3.964791667
"10090",2020-08-22,14.5,3.12492057325
"10091",2020-08-22,15,2.2850494795
"10092",2020-08-22,15.5,1.44517838575
"10093",2020-08-22,16,0.605307292
"10094",2020-08-22,16.5,0.475994792
"10095",2020-08-22,17,0.346682292
"10096",2020-08-22,17.5,0.217369792
"10097",2020-08-22,18,0.088057292
"10098",2020-08-22,18.5,0.0831588545
"10099",2020-08-22,19,0.078260417
"10100",2020-08-22,19.5,0.0733619795
"10101",2020-08-22,20,0.068463542
"10102",2020-08-22,20.5,0.0672864585
"10103",2020-08-22,21,0.066109375
"10104",2020-08-22,21.5,0.0649322915
"10105",2020-08-22,22,0.063755208
"10106",2020-08-23,1,8.30928571428571
"10107",2020-08-23,1.5,8.20035714285714
"10108",2020-08-23,2,8.09142857142857
"10109",2020-08-23,2.5,8.17208463546429
"10110",2020-08-23,3,8.2527406995
"10111",2020-08-23,3.5,8.33339676353572
"10112",2020-08-23,4,8.551276042
"10113",2020-08-23,4.5,8.52132161475
"10114",2020-08-23,5,8.4913671875
"10115",2020-08-23,5.5,8.46141276025
"10116",2020-08-23,6,8.431458333
"10117",2020-08-23,6.5,8.66347656225
"10118",2020-08-23,7,8.8954947915
"10119",2020-08-23,7.5,9.12751302075
"10120",2020-08-23,8,9.35953125
"10121",2020-08-23,8.5,9.5641796875
"10122",2020-08-23,9,9.768828125
"10123",2020-08-23,9.5,9.9734765625
"10124",2020-08-23,10,10.178125
"10125",2020-08-23,10.5,9.6927734375
"10126",2020-08-23,11,9.207421875
"10127",2020-08-23,11.5,8.7220703125
"10128",2020-08-23,12,8.23671875
"10129",2020-08-23,12.5,7.18319010425
"10130",2020-08-23,13,6.1296614585
"10131",2020-08-23,13.5,5.07613281275
"10132",2020-08-23,14,4.022604167
"10133",2020-08-23,14.5,3.156028646
"10134",2020-08-23,15,2.289453125
"10135",2020-08-23,15.5,1.422877604
"10136",2020-08-23,16,0.556302083
"10137",2020-08-23,16.5,0.43617057275
"10138",2020-08-23,17,0.3160390625
"10139",2020-08-23,17.5,0.19590755225
"10140",2020-08-23,18,0.075776042
"10141",2020-08-23,18.5,0.073950521
"10142",2020-08-23,19,0.072125
"10143",2020-08-23,19.5,0.070299479
"10144",2020-08-23,20,0.068473958
"10145",2020-08-23,20.5,0.06727343725
"10146",2020-08-23,21,0.0660729165
"10147",2020-08-23,21.5,0.06487239575
"10148",2020-08-23,22,0.063671875
"10149",2020-08-24,1,8.33071428571429
"10150",2020-08-24,1.5,8.22464285714286
"10151",2020-08-24,2,8.11857142857143
"10152",2020-08-24,2.5,8.19407421878571
"10153",2020-08-24,3,8.269577009
"10154",2020-08-24,3.5,8.34507979921429
"10155",2020-08-24,4,8.536395833
"10156",2020-08-24,4.5,8.5096536455
"10157",2020-08-24,5,8.482911458
"10158",2020-08-24,5.5,8.4561692705
"10159",2020-08-24,6,8.429427083
"10160",2020-08-24,6.5,8.59708723925
"10161",2020-08-24,7,8.7647473955
"10162",2020-08-24,7.5,8.93240755175
"10163",2020-08-24,8,9.100067708
"10164",2020-08-24,8.5,9.368722656
"10165",2020-08-24,9,9.637377604
"10166",2020-08-24,9.5,9.906032552
"10167",2020-08-24,10,10.1746875
"10168",2020-08-24,10.5,9.737141927
"10169",2020-08-24,11,9.299596354
"10170",2020-08-24,11.5,8.862050781
"10171",2020-08-24,12,8.424505208
"10172",2020-08-24,12.5,7.29507161425
"10173",2020-08-24,13,6.1656380205
"10174",2020-08-24,13.5,5.03620442675
"10175",2020-08-24,14,3.906770833
"10176",2020-08-24,14.5,3.0739010415
"10177",2020-08-24,15,2.24103125
"10178",2020-08-24,15.5,1.4081614585
"10179",2020-08-24,16,0.575291667
"10180",2020-08-24,16.5,0.44982812525
"10181",2020-08-24,17,0.3243645835
"10182",2020-08-24,17.5,0.19890104175
"10183",2020-08-24,18,0.0734375
"10184",2020-08-24,18.5,0.0721875
"10185",2020-08-24,19,0.0709375
"10186",2020-08-24,19.5,0.0696875
"10187",2020-08-24,20,0.0684375
"10188",2020-08-24,20.5,0.06726822925
"10189",2020-08-24,21,0.0660989585
"10190",2020-08-24,21.5,0.06492968775
"10191",2020-08-24,22,0.063760417
"10192",2020-08-25,1,8.35214285714286
"10193",2020-08-25,1.5,8.24892857142857
